fold,difficulty,budget_pct,algorithm,seed,AUC_PR
7,easy,0.01,MemStream,789,0.8085102598289897
7,easy,0.01,MemStream,1024,0.8085102598289897
7,easy,0.05,MemStream,42,0.8085102598289897
7,easy,0.05,MemStream,123,0.8085102598289897
7,easy,0.05,MemStream,456,0.8085102598289897
7,easy,0.05,MemStream,789,0.8085102598289897
7,easy,0.05,MemStream,1024,0.8085102598289897
7,easy,0.1,MemStream,42,0.8085102598289897
7,easy,0.1,MemStream,123,0.8085102598289897
7,easy,0.1,MemStream,456,0.8085102598289897
7,easy,0.1,MemStream,789,0.8085102598289897
7,easy,0.1,MemStream,1024,0.8085102598289897
7,easy,0.25,MemStream,42,0.8085102598289897
7,easy,0.25,MemStream,123,0.8085102598289897
7,easy,0.25,MemStream,456,0.8085102598289897
7,easy,0.25,MemStream,789,0.8085102598289897
7,easy,0.25,MemStream,1024,0.8085102598289897
7,hard,0.01,MemStream,42,0.19314805969753415
7,hard,0.01,MemStream,123,0.19314805969753415
7,hard,0.01,MemStream,456,0.19314805969753415
7,hard,0.01,MemStream,789,0.19314805969753415
7,hard,0.01,MemStream,1024,0.19314805969753415
7,hard,0.05,MemStream,42,0.19314805969753415
7,hard,0.05,MemStream,123,0.19314805969753415
7,hard,0.05,MemStream,456,0.19314805969753415
7,hard,0.05,MemStream,789,0.19314805969753415
7,hard,0.05,MemStream,1024,0.19314805969753415
7,hard,0.1,MemStream,42,0.19314805969753415
7,hard,0.1,MemStream,123,0.19314805969753415
7,hard,0.1,MemStream,456,0.19314805969753415
7,hard,0.1,MemStream,789,0.19314805969753415
7,hard,0.1,MemStream,1024,0.19314805969753415
7,hard,0.25,MemStream,42,0.19314805969753415
7,hard,0.25,MemStream,123,0.19314805969753415
7,hard,0.25,MemStream,456,0.19314805969753415
7,hard,0.25,MemStream,789,0.19314805969753415
7,hard,0.25,MemStream,1024,0.19314805969753415
7,medium,0.01,MemStream,42,0.4835785843097977
7,medium,0.01,MemStream,123,0.4835785843097977
7,medium,0.01,MemStream,456,0.4835785843097977
7,medium,0.01,MemStream,789,0.4835785843097977
7,medium,0.01,MemStream,1024,0.4835785843097977
7,medium,0.05,MemStream,42,0.4835785843097977
7,medium,0.05,MemStream,123,0.4835785843097977
7,medium,0.05,MemStream,456,0.4835785843097977
7,medium,0.05,MemStream,789,0.4835785843097977
7,medium,0.05,MemStream,1024,0.4835785843097977
7,medium,0.1,MemStream,42,0.4835785843097977
7,medium,0.1,MemStream,123,0.4835785843097977
7,medium,0.1,MemStream,456,0.4835785843097977
7,medium,0.1,MemStream,789,0.4835785843097977
7,medium,0.1,MemStream,1024,0.4835785843097977
7,medium,0.25,MemStream,42,0.4835785843097977
7,medium,0.25,MemStream,123,0.4835785843097977
7,medium,0.25,MemStream,456,0.4835785843097977
7,medium,0.25,MemStream,789,0.4835785843097977
7,medium,0.25,MemStream,1024,0.4835785843097977
8,easy,0.01,MemStream,42,0.8255257277353871
8,easy,0.01,MemStream,123,0.8255257277353871
8,easy,0.01,MemStream,456,0.8255257277353871
8,easy,0.01,MemStream,789,0.8255257277353871
8,easy,0.01,MemStream,1024,0.8255257277353871
8,easy,0.05,MemStream,42,0.8255257277353871
8,easy,0.05,MemStream,123,0.8255257277353871
8,easy,0.05,MemStream,456,0.8255257277353871
8,easy,0.05,MemStream,789,0.8255257277353871
8,easy,0.05,MemStream,1024,0.8255257277353871
8,easy,0.1,MemStream,42,0.8255257277353871
8,easy,0.1,MemStream,123,0.8255257277353871
8,easy,0.1,MemStream,456,0.8255257277353871
8,easy,0.1,MemStream,789,0.8255257277353871
8,easy,0.1,MemStream,1024,0.8255257277353871
8,easy,0.25,MemStream,42,0.8255257277353871
8,easy,0.25,MemStream,123,0.8255257277353871
8,easy,0.25,MemStream,456,0.8255257277353871
8,easy,0.25,MemStream,789,0.8255257277353871
8,easy,0.25,MemStream,1024,0.8255257277353871
8,hard,0.01,MemStream,42,0.20531362181755058
8,hard,0.01,MemStream,123,0.20531362181755058
8,hard,0.01,MemStream,456,0.20531362181755058
8,hard,0.01,MemStream,789,0.20531362181755058
8,hard,0.01,MemStream,1024,0.20531362181755058
8,hard,0.05,MemStream,42,0.20531362181755058
8,hard,0.05,MemStream,123,0.20531362181755058
8,hard,0.05,MemStream,456,0.20531362181755058
8,hard,0.05,MemStream,789,0.20531362181755058
8,hard,0.05,MemStream,1024,0.20531362181755058
8,hard,0.1,MemStream,42,0.20531362181755058
8,hard,0.1,MemStream,123,0.20531362181755058
8,hard,0.1,MemStream,456,0.20531362181755058
8,hard,0.1,MemStream,789,0.20531362181755058
8,hard,0.1,MemStream,1024,0.20531362181755058
8,hard,0.25,MemStream,42,0.20531362181755058
8,hard,0.25,MemStream,123,0.20531362181755058
8,hard,0.25,MemStream,456,0.20531362181755058
8,hard,0.25,MemStream,789,0.20531362181755058
8,hard,0.25,MemStream,1024,0.20531362181755058
8,medium,0.01,MemStream,42,0.5131153663149469
8,medium,0.01,MemStream,123,0.5131153663149469
8,medium,0.01,MemStream,456,0.5131153663149469
8,medium,0.01,MemStream,789,0.5131153663149469
8,medium,0.01,MemStream,1024,0.5131153663149469
8,medium,0.05,MemStream,42,0.5131153663149469
8,medium,0.05,MemStream,123,0.5131153663149469
8,medium,0.05,MemStream,456,0.5131153663149469
8,medium,0.05,MemStream,789,0.5131153663149469
8,medium,0.05,MemStream,1024,0.5131153663149469
8,medium,0.1,MemStream,42,0.5131153663149469
8,medium,0.1,MemStream,123,0.5131153663149469
8,medium,0.1,MemStream,456,0.5131153663149469
8,medium,0.1,MemStream,789,0.5131153663149469
8,medium,0.1,MemStream,1024,0.5131153663149469
8,medium,0.25,MemStream,42,0.5131153663149469
8,medium,0.25,MemStream,123,0.5131153663149469
8,medium,0.25,MemStream,456,0.5131153663149469
8,medium,0.25,MemStream,789,0.5131153663149469
8,medium,0.25,MemStream,1024,0.5131153663149469
9,easy,0.01,MemStream,42,0.7921830493149439
9,easy,0.01,MemStream,123,0.7921830493149439
9,easy,0.01,MemStream,456,0.7921830493149439
9,easy,0.01,MemStream,789,0.7921830493149439
9,easy,0.01,MemStream,1024,0.7921830493149439
9,easy,0.05,MemStream,42,0.7921830493149439
9,easy,0.05,MemStream,123,0.7921830493149439
9,easy,0.05,MemStream,456,0.7921830493149439
9,easy,0.05,MemStream,789,0.7921830493149439
9,easy,0.05,MemStream,1024,0.7921830493149439
9,easy,0.1,MemStream,42,0.7921830493149439
9,easy,0.1,MemStream,123,0.7921830493149439
9,easy,0.1,MemStream,456,0.7921830493149439
9,easy,0.1,MemStream,789,0.7921830493149439
9,easy,0.1,MemStream,1024,0.7921830493149439
9,easy,0.25,MemStream,42,0.7921830493149439
9,easy,0.25,MemStream,123,0.7921830493149439
9,easy,0.25,MemStream,456,0.7921830493149439
9,easy,0.25,MemStream,789,0.7921830493149439
9,easy,0.25,MemStream,1024,0.7921830493149439
9,hard,0.01,MemStream,42,0.1751593577287556
9,hard,0.01,MemStream,123,0.1751593577287556
9,hard,0.01,MemStream,456,0.1751593577287556
9,hard,0.01,MemStream,789,0.1751593577287556
9,hard,0.01,MemStream,1024,0.1751593577287556
9,hard,0.05,MemStream,42,0.1751593577287556
9,hard,0.05,MemStream,123,0.1751593577287556
9,hard,0.05,MemStream,456,0.1751593577287556
9,hard,0.05,MemStream,789,0.1751593577287556
9,hard,0.05,MemStream,1024,0.1751593577287556
9,hard,0.1,MemStream,42,0.1751593577287556
9,hard,0.1,MemStream,123,0.1751593577287556
9,hard,0.1,MemStream,456,0.1751593577287556
9,hard,0.1,MemStream,789,0.1751593577287556
9,hard,0.1,MemStream,1024,0.1751593577287556
9,hard,0.25,MemStream,42,0.1751593577287556
9,hard,0.25,MemStream,123,0.1751593577287556
9,hard,0.25,MemStream,456,0.1751593577287556
9,hard,0.25,MemStream,789,0.1751593577287556
9,hard,0.25,MemStream,1024,0.1751593577287556
9,medium,0.01,MemStream,42,0.4404145795109107
9,medium,0.01,MemStream,123,0.4404145795109107
9,medium,0.01,MemStream,456,0.4404145795109107
9,medium,0.01,MemStream,789,0.4404145795109107
9,medium,0.01,MemStream,1024,0.4404145795109107
9,medium,0.05,MemStream,42,0.4404145795109107
9,medium,0.05,MemStream,123,0.4404145795109107
9,medium,0.05,MemStream,456,0.4404145795109107
9,medium,0.05,MemStream,789,0.4404145795109107
9,medium,0.05,MemStream,1024,0.4404145795109107
9,medium,0.1,MemStream,42,0.4404145795109107
9,medium,0.1,MemStream,123,0.4404145795109107
9,medium,0.1,MemStream,456,0.4404145795109107
9,medium,0.1,MemStream,789,0.4404145795109107
9,medium,0.1,MemStream,1024,0.4404145795109107
9,medium,0.25,MemStream,42,0.4404145795109107
9,medium,0.25,MemStream,123,0.4404145795109107
9,medium,0.25,MemStream,456,0.4404145795109107
9,medium,0.25,MemStream,789,0.4404145795109107
9,medium,0.25,MemStream,1024,0.4404145795109107
10,easy,0.01,MemStream,42,0.7927526172968813
10,easy,0.01,MemStream,123,0.7927526172968813
10,easy,0.01,MemStream,456,0.7927526172968813
10,easy,0.01,MemStream,789,0.7927526172968813
10,easy,0.01,MemStream,1024,0.7927526172968813
10,easy,0.05,MemStream,42,0.7927526172968813
10,easy,0.05,MemStream,123,0.7927526172968813
10,easy,0.05,MemStream,456,0.7927526172968813
10,easy,0.05,MemStream,789,0.7927526172968813
10,easy,0.05,MemStream,1024,0.7927526172968813
10,easy,0.1,MemStream,42,0.7927526172968813
10,easy,0.1,MemStream,123,0.7927526172968813
10,easy,0.1,MemStream,456,0.7927526172968813
10,easy,0.1,MemStream,789,0.7927526172968813
10,easy,0.1,MemStream,1024,0.7927526172968813
10,easy,0.25,MemStream,42,0.7927526172968813
10,easy,0.25,MemStream,123,0.7927526172968813
10,easy,0.25,MemStream,456,0.7927526172968813
10,easy,0.25,MemStream,789,0.7927526172968813
10,easy,0.25,MemStream,1024,0.7927526172968813
10,hard,0.01,MemStream,42,0.17645285416605694
10,hard,0.01,MemStream,123,0.17645285416605694
10,hard,0.01,MemStream,456,0.17645285416605694
10,hard,0.01,MemStream,789,0.17645285416605694
10,hard,0.01,MemStream,1024,0.17645285416605694
10,hard,0.05,MemStream,42,0.17645285416605694
10,hard,0.05,MemStream,123,0.17645285416605694
10,hard,0.05,MemStream,456,0.17645285416605694
10,hard,0.05,MemStream,789,0.17645285416605694
10,hard,0.05,MemStream,1024,0.17645285416605694
10,hard,0.1,MemStream,42,0.17645285416605694
10,hard,0.1,MemStream,123,0.17645285416605694
10,hard,0.1,MemStream,456,0.17645285416605694
10,hard,0.1,MemStream,789,0.17645285416605694
10,hard,0.1,MemStream,1024,0.17645285416605694
10,hard,0.25,MemStream,42,0.17645285416605694
10,hard,0.25,MemStream,123,0.17645285416605694
10,hard,0.25,MemStream,456,0.17645285416605694
10,hard,0.25,MemStream,789,0.17645285416605694
10,hard,0.25,MemStream,1024,0.17645285416605694
10,medium,0.01,MemStream,42,0.4470112848700638
10,medium,0.01,MemStream,123,0.4470112848700638
10,medium,0.01,MemStream,456,0.4470112848700638
10,medium,0.01,MemStream,789,0.4470112848700638
10,medium,0.01,MemStream,1024,0.4470112848700638
10,medium,0.05,MemStream,42,0.4470112848700638
10,medium,0.05,MemStream,123,0.4470112848700638
10,medium,0.05,MemStream,456,0.4470112848700638
10,medium,0.05,MemStream,789,0.4470112848700638
10,medium,0.05,MemStream,1024,0.4470112848700638
10,medium,0.1,MemStream,42,0.4470112848700638
10,medium,0.1,MemStream,123,0.4470112848700638
10,medium,0.1,MemStream,456,0.4470112848700638
10,medium,0.1,MemStream,789,0.4470112848700638
10,medium,0.1,MemStream,1024,0.4470112848700638
10,medium,0.25,MemStream,42,0.4470112848700638
10,medium,0.25,MemStream,123,0.4470112848700638
10,medium,0.25,MemStream,456,0.4470112848700638
10,medium,0.25,MemStream,789,0.4470112848700638
10,medium,0.25,MemStream,1024,0.4470112848700638
0,easy,0.01,IForestASD,42,0.36387895268794523
0,easy,0.01,IForestASD,123,0.5206733759459474
0,easy,0.01,IForestASD,456,0.5499109712700557
0,easy,0.01,IForestASD,789,0.25992830440114656
0,easy,0.01,IForestASD,1024,0.1536410927008019
0,easy,0.05,IForestASD,42,0.36387895268794523
0,easy,0.05,IForestASD,123,0.5206733759459474
0,easy,0.05,IForestASD,456,0.5499109712700557
0,easy,0.05,IForestASD,789,0.25992830440114656
0,easy,0.05,IForestASD,1024,0.1536410927008019
0,easy,0.1,IForestASD,42,0.36387895268794523
0,easy,0.1,IForestASD,123,0.5206733759459474
0,easy,0.1,IForestASD,456,0.5499109712700557
0,easy,0.1,IForestASD,789,0.25992830440114656
0,easy,0.1,IForestASD,1024,0.1536410927008019
0,easy,0.25,IForestASD,42,0.36387895268794523
0,easy,0.25,IForestASD,123,0.5206733759459474
0,easy,0.25,IForestASD,456,0.5499109712700557
0,easy,0.25,IForestASD,789,0.25992830440114656
0,easy,0.25,IForestASD,1024,0.1536410927008019
0,hard,0.01,IForestASD,42,0.0649450121834579
0,hard,0.01,IForestASD,123,0.06380686541186636
0,hard,0.01,IForestASD,456,0.08231255244705075
0,hard,0.01,IForestASD,789,0.060011629613949014
0,hard,0.01,IForestASD,1024,0.0569945722169147
0,hard,0.05,IForestASD,42,0.0649450121834579
0,hard,0.05,IForestASD,123,0.06380686541186636
0,hard,0.05,IForestASD,456,0.08231255244705075
0,hard,0.05,IForestASD,789,0.060011629613949014
0,hard,0.05,IForestASD,1024,0.0569945722169147
0,hard,0.1,IForestASD,42,0.0649450121834579
0,hard,0.1,IForestASD,123,0.06380686541186636
0,hard,0.1,IForestASD,456,0.08231255244705075
0,hard,0.1,IForestASD,789,0.060011629613949014
0,hard,0.1,IForestASD,1024,0.0569945722169147
0,hard,0.25,IForestASD,42,0.0649450121834579
0,hard,0.25,IForestASD,123,0.06380686541186636
0,hard,0.25,IForestASD,456,0.08231255244705075
0,hard,0.25,IForestASD,789,0.060011629613949014
0,hard,0.25,IForestASD,1024,0.0569945722169147
0,medium,0.01,IForestASD,42,0.18061775273365482
0,medium,0.01,IForestASD,123,0.2513003706834477
0,medium,0.01,IForestASD,456,0.24924964737231634
0,medium,0.01,IForestASD,789,0.11278301280531478
0,medium,0.01,IForestASD,1024,0.10225733579619113
0,medium,0.05,IForestASD,42,0.18061775273365482
0,medium,0.05,IForestASD,123,0.2513003706834477
0,medium,0.05,IForestASD,456,0.24924964737231634
0,medium,0.05,IForestASD,789,0.11278301280531478
0,medium,0.05,IForestASD,1024,0.10225733579619113
0,medium,0.1,IForestASD,42,0.18061775273365482
0,medium,0.1,IForestASD,123,0.2513003706834477
0,medium,0.1,IForestASD,456,0.24924964737231634
0,medium,0.1,IForestASD,789,0.11278301280531478
0,medium,0.1,IForestASD,1024,0.10225733579619113
0,medium,0.25,IForestASD,42,0.18061775273365482
0,medium,0.25,IForestASD,123,0.2513003706834477
0,medium,0.25,IForestASD,456,0.24924964737231634
0,medium,0.25,IForestASD,789,0.11278301280531478
0,medium,0.25,IForestASD,1024,0.10225733579619113
1,easy,0.01,IForestASD,42,0.36673522232937017
1,easy,0.01,IForestASD,123,0.5631774478682247
1,easy,0.01,IForestASD,456,0.5164652735487252
1,easy,0.01,IForestASD,789,0.25551041446965433
1,easy,0.01,IForestASD,1024,0.19951145526217973
1,easy,0.05,IForestASD,42,0.36673522232937017
1,easy,0.05,IForestASD,123,0.5631774478682247
1,easy,0.05,IForestASD,456,0.5164652735487252
1,easy,0.05,IForestASD,789,0.25551041446965433
1,easy,0.05,IForestASD,1024,0.19951145526217973
1,easy,0.1,IForestASD,42,0.36673522232937017
1,easy,0.1,IForestASD,123,0.5631774478682247
1,easy,0.1,IForestASD,456,0.5164652735487252
1,easy,0.1,IForestASD,789,0.25551041446965433
1,easy,0.1,IForestASD,1024,0.19951145526217973
1,easy,0.25,IForestASD,42,0.36673522232937017
1,easy,0.25,IForestASD,123,0.5631774478682247
1,easy,0.25,IForestASD,456,0.5164652735487252
1,easy,0.25,IForestASD,789,0.25551041446965433
1,easy,0.25,IForestASD,1024,0.19951145526217973
1,hard,0.01,IForestASD,42,0.05783859544563865
1,hard,0.01,IForestASD,123,0.05365536374603089
1,hard,0.01,IForestASD,456,0.07129196833370989
1,hard,0.01,IForestASD,789,0.05245347323081488
1,hard,0.01,IForestASD,1024,0.05892179870773556
1,hard,0.05,IForestASD,42,0.05783859544563865
1,hard,0.05,IForestASD,123,0.05365536374603089
1,hard,0.05,IForestASD,456,0.07129196833370989
1,hard,0.05,IForestASD,789,0.05245347323081488
1,hard,0.05,IForestASD,1024,0.05892179870773556
1,hard,0.1,IForestASD,42,0.05783859544563865
1,hard,0.1,IForestASD,123,0.05365536374603089
1,hard,0.1,IForestASD,456,0.07129196833370989
1,hard,0.1,IForestASD,789,0.05245347323081488
1,hard,0.1,IForestASD,1024,0.05892179870773556
1,hard,0.25,IForestASD,42,0.05783859544563865
1,hard,0.25,IForestASD,123,0.05365536374603089
1,hard,0.25,IForestASD,456,0.07129196833370989
1,hard,0.25,IForestASD,789,0.05245347323081488
1,hard,0.25,IForestASD,1024,0.05892179870773556
1,medium,0.01,IForestASD,42,0.1391873213263815
1,medium,0.01,IForestASD,123,0.20262441167450576
1,medium,0.01,IForestASD,456,0.20428441549397117
1,medium,0.01,IForestASD,789,0.08662492746438091
1,medium,0.01,IForestASD,1024,0.10730826371327652
1,medium,0.05,IForestASD,42,0.1391873213263815
1,medium,0.05,IForestASD,123,0.20262441167450576
1,medium,0.05,IForestASD,456,0.20428441549397117
1,medium,0.05,IForestASD,789,0.08662492746438091
1,medium,0.05,IForestASD,1024,0.10730826371327652
1,medium,0.1,IForestASD,42,0.1391873213263815
1,medium,0.1,IForestASD,123,0.20262441167450576
1,medium,0.1,IForestASD,456,0.20428441549397117
1,medium,0.1,IForestASD,789,0.08662492746438091
1,medium,0.1,IForestASD,1024,0.10730826371327652
1,medium,0.25,IForestASD,42,0.1391873213263815
1,medium,0.25,IForestASD,123,0.20262441167450576
1,medium,0.25,IForestASD,456,0.20428441549397117
1,medium,0.25,IForestASD,789,0.08662492746438091
1,medium,0.25,IForestASD,1024,0.10730826371327652
2,easy,0.01,IForestASD,42,0.4540713017994972
2,easy,0.01,IForestASD,123,0.5809212348435324
2,easy,0.01,IForestASD,456,0.6001759241782735
2,easy,0.01,IForestASD,789,0.340790028678907
2,easy,0.01,IForestASD,1024,0.2304500474456329
2,easy,0.05,IForestASD,42,0.4540713017994972
2,easy,0.05,IForestASD,123,0.5809212348435324
2,easy,0.05,IForestASD,456,0.6001759241782735
2,easy,0.05,IForestASD,789,0.340790028678907
2,easy,0.05,IForestASD,1024,0.2304500474456329
2,easy,0.1,IForestASD,42,0.4540713017994972
2,easy,0.1,IForestASD,123,0.5809212348435324
2,easy,0.1,IForestASD,456,0.6001759241782735
2,easy,0.1,IForestASD,789,0.340790028678907
2,easy,0.1,IForestASD,1024,0.2304500474456329
2,easy,0.25,IForestASD,42,0.4540713017994972
2,easy,0.25,IForestASD,123,0.5809212348435324
2,easy,0.25,IForestASD,456,0.6001759241782735
2,easy,0.25,IForestASD,789,0.340790028678907
2,easy,0.25,IForestASD,1024,0.2304500474456329
2,hard,0.01,IForestASD,42,0.06501435056998695
2,hard,0.01,IForestASD,123,0.0675671862183543
2,hard,0.01,IForestASD,456,0.08533988197361159
2,hard,0.01,IForestASD,789,0.059851725039554333
2,hard,0.01,IForestASD,1024,0.0593506343945511
2,hard,0.05,IForestASD,42,0.06501435056998695
2,hard,0.05,IForestASD,123,0.0675671862183543
2,hard,0.05,IForestASD,456,0.08533988197361159
2,hard,0.05,IForestASD,789,0.059851725039554333
2,hard,0.05,IForestASD,1024,0.0593506343945511
2,hard,0.1,IForestASD,42,0.06501435056998695
2,hard,0.1,IForestASD,123,0.0675671862183543
2,hard,0.1,IForestASD,456,0.08533988197361159
2,hard,0.1,IForestASD,789,0.059851725039554333
2,hard,0.1,IForestASD,1024,0.0593506343945511
2,hard,0.25,IForestASD,42,0.06501435056998695
2,hard,0.25,IForestASD,123,0.0675671862183543
2,hard,0.25,IForestASD,456,0.08533988197361159
2,hard,0.25,IForestASD,789,0.059851725039554333
2,hard,0.25,IForestASD,1024,0.0593506343945511
2,medium,0.01,IForestASD,42,0.17328676816876684
2,medium,0.01,IForestASD,123,0.30566443938248444
2,medium,0.01,IForestASD,456,0.2626198919605964
2,medium,0.01,IForestASD,789,0.11375051872295652
2,medium,0.01,IForestASD,1024,0.12402155143313727
2,medium,0.05,IForestASD,42,0.17328676816876684
2,medium,0.05,IForestASD,123,0.30566443938248444
2,medium,0.05,IForestASD,456,0.2626198919605964
2,medium,0.05,IForestASD,789,0.11375051872295652
2,medium,0.05,IForestASD,1024,0.12402155143313727
2,medium,0.1,IForestASD,42,0.17328676816876684
2,medium,0.1,IForestASD,123,0.30566443938248444
2,medium,0.1,IForestASD,456,0.2626198919605964
2,medium,0.1,IForestASD,789,0.11375051872295652
2,medium,0.1,IForestASD,1024,0.12402155143313727
2,medium,0.25,IForestASD,42,0.17328676816876684
2,medium,0.25,IForestASD,123,0.30566443938248444
2,medium,0.25,IForestASD,456,0.2626198919605964
2,medium,0.25,IForestASD,789,0.11375051872295652
2,medium,0.25,IForestASD,1024,0.12402155143313727
3,easy,0.01,IForestASD,42,0.32902042653671143
3,easy,0.01,IForestASD,123,0.5343792949521343
3,easy,0.01,IForestASD,456,0.554695318871495
3,easy,0.01,IForestASD,789,0.23898380025670113
3,easy,0.01,IForestASD,1024,0.16673694567667197
3,easy,0.05,IForestASD,42,0.32902042653671143
3,easy,0.05,IForestASD,123,0.5343792949521343
3,easy,0.05,IForestASD,456,0.554695318871495
3,easy,0.05,IForestASD,789,0.23898380025670113
3,easy,0.05,IForestASD,1024,0.16673694567667197
3,easy,0.1,IForestASD,42,0.32902042653671143
3,easy,0.1,IForestASD,123,0.5343792949521343
3,easy,0.1,IForestASD,456,0.554695318871495
3,easy,0.1,IForestASD,789,0.23898380025670113
3,easy,0.1,IForestASD,1024,0.16673694567667197
3,easy,0.25,IForestASD,42,0.32902042653671143
3,easy,0.25,IForestASD,123,0.5343792949521343
3,easy,0.25,IForestASD,456,0.554695318871495
3,easy,0.25,IForestASD,789,0.23898380025670113
3,easy,0.25,IForestASD,1024,0.16673694567667197
3,hard,0.01,IForestASD,42,0.05869451140842417
3,hard,0.01,IForestASD,123,0.05802053769338243
3,hard,0.01,IForestASD,456,0.07640121762875243
3,hard,0.01,IForestASD,789,0.05525310936346396
3,hard,0.01,IForestASD,1024,0.05616397489150315
3,hard,0.05,IForestASD,42,0.05869451140842417
3,hard,0.05,IForestASD,123,0.05802053769338243
3,hard,0.05,IForestASD,456,0.07640121762875243
3,hard,0.05,IForestASD,789,0.05525310936346396
3,hard,0.05,IForestASD,1024,0.05616397489150315
3,hard,0.1,IForestASD,42,0.05869451140842417
3,hard,0.1,IForestASD,123,0.05802053769338243
3,hard,0.1,IForestASD,456,0.07640121762875243
3,hard,0.1,IForestASD,789,0.05525310936346396
3,hard,0.1,IForestASD,1024,0.05616397489150315
3,hard,0.25,IForestASD,42,0.05869451140842417
3,hard,0.25,IForestASD,123,0.05802053769338243
3,hard,0.25,IForestASD,456,0.07640121762875243
3,hard,0.25,IForestASD,789,0.05525310936346396
3,hard,0.25,IForestASD,1024,0.05616397489150315
3,medium,0.01,IForestASD,42,0.1473988106889989
3,medium,0.01,IForestASD,123,0.2166956139366249
3,medium,0.01,IForestASD,456,0.2294084386423315
3,medium,0.01,IForestASD,789,0.09818625174737552
3,medium,0.01,IForestASD,1024,0.10454146443531383
3,medium,0.05,IForestASD,42,0.1473988106889989
3,medium,0.05,IForestASD,123,0.2166956139366249
3,medium,0.05,IForestASD,456,0.2294084386423315
3,medium,0.05,IForestASD,789,0.09818625174737552
3,medium,0.05,IForestASD,1024,0.10454146443531383
3,medium,0.1,IForestASD,42,0.1473988106889989
3,medium,0.1,IForestASD,123,0.2166956139366249
3,medium,0.1,IForestASD,456,0.2294084386423315
3,medium,0.1,IForestASD,789,0.09818625174737552
3,medium,0.1,IForestASD,1024,0.10454146443531383
3,medium,0.25,IForestASD,42,0.1473988106889989
3,medium,0.25,IForestASD,123,0.2166956139366249
3,medium,0.25,IForestASD,456,0.2294084386423315
3,medium,0.25,IForestASD,789,0.09818625174737552
3,medium,0.25,IForestASD,1024,0.10454146443531383
4,easy,0.01,IForestASD,42,0.39013459797061095
4,easy,0.01,IForestASD,123,0.5116813249666355
4,easy,0.01,IForestASD,456,0.5825677515225889
4,easy,0.01,IForestASD,789,0.28250254122503465
4,easy,0.01,IForestASD,1024,0.17948275324628438
4,easy,0.05,IForestASD,42,0.39013459797061095
4,easy,0.05,IForestASD,123,0.5116813249666355
4,easy,0.05,IForestASD,456,0.5825677515225889
4,easy,0.05,IForestASD,789,0.28250254122503465
4,easy,0.05,IForestASD,1024,0.17948275324628438
4,easy,0.1,IForestASD,42,0.39013459797061095
4,easy,0.1,IForestASD,123,0.5116813249666355
4,easy,0.1,IForestASD,456,0.5825677515225889
4,easy,0.1,IForestASD,789,0.28250254122503465
4,easy,0.1,IForestASD,1024,0.17948275324628438
4,easy,0.25,IForestASD,42,0.39013459797061095
4,easy,0.25,IForestASD,123,0.5116813249666355
4,easy,0.25,IForestASD,456,0.5825677515225889
4,easy,0.25,IForestASD,789,0.28250254122503465
4,easy,0.25,IForestASD,1024,0.17948275324628438
4,hard,0.01,IForestASD,42,0.06238408663282436
4,hard,0.01,IForestASD,123,0.06079932803546151
4,hard,0.01,IForestASD,456,0.08197614155273804
4,hard,0.01,IForestASD,789,0.05708260735050368
4,hard,0.01,IForestASD,1024,0.06080952542833862
4,hard,0.05,IForestASD,42,0.06238408663282436
4,hard,0.05,IForestASD,123,0.06079932803546151
4,hard,0.05,IForestASD,456,0.08197614155273804
4,hard,0.05,IForestASD,789,0.05708260735050368
4,hard,0.05,IForestASD,1024,0.06080952542833862
4,hard,0.1,IForestASD,42,0.06238408663282436
4,hard,0.1,IForestASD,123,0.06079932803546151
4,hard,0.1,IForestASD,456,0.08197614155273804
4,hard,0.1,IForestASD,789,0.05708260735050368
4,hard,0.1,IForestASD,1024,0.06080952542833862
4,hard,0.25,IForestASD,42,0.06238408663282436
4,hard,0.25,IForestASD,123,0.06079932803546151
4,hard,0.25,IForestASD,456,0.08197614155273804
4,hard,0.25,IForestASD,789,0.05708260735050368
4,hard,0.25,IForestASD,1024,0.06080952542833862
4,medium,0.01,IForestASD,42,0.15904766499953285
4,medium,0.01,IForestASD,123,0.23365352996943045
4,medium,0.01,IForestASD,456,0.25050494384920213
4,medium,0.01,IForestASD,789,0.10264733503593668
4,medium,0.01,IForestASD,1024,0.10996597455094342
4,medium,0.05,IForestASD,42,0.15904766499953285
4,medium,0.05,IForestASD,123,0.23365352996943045
4,medium,0.05,IForestASD,456,0.25050494384920213
4,medium,0.05,IForestASD,789,0.10264733503593668
4,medium,0.05,IForestASD,1024,0.10996597455094342
4,medium,0.1,IForestASD,42,0.15904766499953285
4,medium,0.1,IForestASD,123,0.23365352996943045
4,medium,0.1,IForestASD,456,0.25050494384920213
4,medium,0.1,IForestASD,789,0.10264733503593668
4,medium,0.1,IForestASD,1024,0.10996597455094342
4,medium,0.25,IForestASD,42,0.15904766499953285
4,medium,0.25,IForestASD,123,0.23365352996943045
4,medium,0.25,IForestASD,456,0.25050494384920213
4,medium,0.25,IForestASD,789,0.10264733503593668
4,medium,0.25,IForestASD,1024,0.10996597455094342
5,easy,0.01,IForestASD,42,0.2922681528039611
5,easy,0.01,IForestASD,123,0.5233230143127733
5,easy,0.01,IForestASD,456,0.5204498152063936
5,easy,0.01,IForestASD,789,0.20925348976570962
5,easy,0.01,IForestASD,1024,0.1385743596883332
